Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","21424","Cashew nuts, shelled","2024","2024","1000 USD","5","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","01520.02","Cassava, dry","2024","2024","t","7.96","I","Value imputed by a receiving agency",""
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","01520.02","Cassava, dry","2024","2024","1000 USD","13","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5608","Import quantity","02111","Cattle","2024","2024","An","19","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","02111","Cattle","2024","2024","1000 USD","52","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","21512","Cattle fat, unrendered","2024","2024","t","0.01","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","21512","Cattle fat, unrendered","2024","2024","1000 USD","0","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","21512","Cattle fat, unrendered","2024","2024","t","3.1","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","21512","Cattle fat, unrendered","2024","2024","1000 USD","5","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","01213","Cauliflowers and broccoli","2024","2024","t","13.79","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","01213","Cauliflowers and broccoli","2024","2024","1000 USD","15","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","01213","Cauliflowers and broccoli","2024","2024","t","19","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","01213","Cauliflowers and broccoli","2024","2024","1000 USD","24","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","23140.08","Cereal preparations","2024","2024","t","4.02","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","23140.08","Cereal preparations","2024","2024","1000 USD","6","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","23140.08","Cereal preparations","2024","2024","t","110.06","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","23140.08","Cereal preparations","2024","2024","1000 USD","57","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","01199.90","Cereals n.e.c.","2024","2024","t","93.28","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","01199.90","Cereals n.e.c.","2024","2024","1000 USD","133","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","01199.90","Cereals n.e.c.","2024","2024","t","1.1","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","01199.90","Cereals n.e.c.","2024","2024","1000 USD","2","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","22251.01","Cheese from whole cow milk","2024","2024","t","542.41","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","22251.01","Cheese from whole cow milk","2024","2024","1000 USD","2885","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","22251.01","Cheese from whole cow milk","2024","2024","t","20.47","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","22251.01","Cheese from whole cow milk","2024","2024","1000 USD","77","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","01344.02","Cherries","2024","2024","t","3.08","X","Figure from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","01344.02","Cherries","2024","2024","1000 USD","4","X","Figure from external organization","Estimated data using trading partners database"
